Lead City,Sales Date,Sales Week,Leads Created,Leads accepted,Qualify_Confirm_Lead,Select_Partner,Install_Request,Installed
City 3,15-02-2023,13-02-2023,135,120,55,36,30,29
City 3,16-02-2023,13-02-2023,27,23,10,7,7,10
City 3,16-02-2023,13-02-2023,312,292,94,63,59,54
City 3,16-02-2023,13-02-2023,214,197,53,40,32,29
City 3,17-02-2023,13-02-2023,111,106,11,11,12,6
City 3,17-02-2023,13-02-2023,223,228,98,59,55,46
City 3,17-02-2023,13-02-2023,153,151,45,30,27,23
City 3,18-02-2023,13-02-2023,54,51,10,10,9,10
City 3,18-02-2023,13-02-2023,334,301,117,80,66,53
City 3,18-02-2023,13-02-2023,155,158,65,43,33,31
City 3,19-02-2023,13-02-2023,131,108,12,11,9,12
City 3,19-02-2023,13-02-2023,412,376,97,69,66,84
City 3,19-02-2023,13-02-2023,134,129,72,48,46,44
City 3,20-02-2023,20-02-2023,34,26,7,7,7,5
City 3,20-02-2023,20-02-2023,314,287,87,57,57,42
City 3,20-02-2023,20-02-2023,283,254,46,35,33,34
City 3,21-02-2023,20-02-2023,106,57,15,14,13,10
City 3,21-02-2023,20-02-2023,446,398,117,71,64,60
City 3,21-02-2023,20-02-2023,269,256,74,41,39,33
City 3,22-02-2023,20-02-2023,52,40,8,6,8,7
City 3,22-02-2023,20-02-2023,395,354,91,66,60,54
City 3,22-02-2023,20-02-2023,219,196,46,31,28,34
City 3,23-02-2023,20-02-2023,78,69,12,11,9,10
City 3,23-02-2023,20-02-2023,336,288,97,70,68,56
City 3,23-02-2023,20-02-2023,184,172,63,40,35,28
City 3,24-02-2023,20-02-2023,43,40,9,7,6,8
City 3,24-02-2023,20-02-2023,498,477,106,61,54,50
City 3,24-02-2023,20-02-2023,159,151,55,29,26,27
City 3,25-02-2023,20-02-2023,56,52,13,12,11,11
City 3,25-02-2023,20-02-2023,477,474,103,64,60,58
City 3,25-02-2023,20-02-2023,150,148,78,49,39,31
City 3,26-02-2023,20-02-2023,223,216,21,16,14,10
City 3,26-02-2023,20-02-2023,931,905,124,79,68,67
City 3,26-02-2023,20-02-2023,221,197,88,58,54,51
City 3,27-02-2023,27-02-2023,30,32,13,8,9,11
City 3,27-02-2023,27-02-2023,449,431,100,60,54,35
City 3,27-02-2023,27-02-2023,139,134,66,34,31,26
City 3,28-02-2023,27-02-2023,53,50,12,10,9,8
City 3,28-02-2023,27-02-2023,448,433,117,92,79,74
City 3,28-02-2023,27-02-2023,148,141,74,49,44,36
City 3,1/3/23,27-02-2023,25,20,8,8,8,7
City 3,1/3/23,27-02-2023,382,378,136,91,84,78
City 3,1/3/23,27-02-2023,194,179,89,67,57,47
City 3,2/3/23,27-02-2023,39,37,10,7,7,6
City 3,2/3/23,27-02-2023,405,389,98,75,64,69
City 3,2/3/23,27-02-2023,176,176,75,57,51,43
City 3,3/3/23,27-02-2023,26,22,13,13,10,5
City 3,3/3/23,27-02-2023,337,328,123,68,60,49
City 3,3/3/23,27-02-2023,218,211,79,55,50,49
City 3,4/3/23,27-02-2023,11,11,9,8,8,12
City 3,4/3/23,27-02-2023,305,299,126,88,78,68
City 3,4/3/23,27-02-2023,257,243,58,45,40,41
City 3,5/3/23,27-02-2023,34,33,12,12,11,13
City 3,5/3/23,27-02-2023,385,382,102,80,69,72
City 3,5/3/23,27-02-2023,120,134,77,55,51,47
City 3,6/3/23,6/3/23,15,15,13,11,11,10
City 3,6/3/23,6/3/23,211,203,91,65,59,52
City 3,6/3/23,6/3/23,100,103,53,37,29,33
City 3,7/3/23,6/3/23,4,4,4,3,3,2
City 3,7/3/23,6/3/23,138,136,72,39,38,35
City 3,7/3/23,6/3/23,77,75,57,37,33,20
City 3,8/3/23,6/3/23,43,41,19,2,1,0
City 3,8/3/23,6/3/23,22,28,11,0,0,0
City 3,9/3/23,6/3/23,3,3,3,3,3,1
City 3,9/3/23,6/3/23,149,155,83,53,49,40
City 3,9/3/23,6/3/23,87,77,55,36,31,24
City 3,10/3/23,6/3/23,13,12,11,11,7,8
City 3,10/3/23,6/3/23,246,237,97,62,56,45
City 3,10/3/23,6/3/23,109,108,80,42,38,44
City 3,11/3/23,6/3/23,17,16,15,13,13,10
City 3,11/3/23,6/3/23,323,306,111,81,68,61
City 3,11/3/23,6/3/23,105,102,71,53,46,44
City 3,12/3/23,6/3/23,19,18,17,17,18,15
City 3,12/3/23,6/3/23,372,330,129,92,81,75
City 3,12/3/23,6/3/23,146,137,87,51,51,45
City 3,13-03-2023,13-03-2023,14,16,13,12,12,10
City 3,13-03-2023,13-03-2023,279,272,92,54,53,52
City 3,13-03-2023,13-03-2023,175,164,104,66,61,50
City 3,14-03-2023,13-03-2023,15,14,2,1,1,4
City 3,14-03-2023,13-03-2023,445,436,111,70,55,48
City 3,14-03-2023,13-03-2023,133,129,71,46,40,45
City 3,15-03-2023,13-03-2023,16,15,10,10,8,3
City 3,15-03-2023,13-03-2023,336,333,106,72,67,59
City 3,15-03-2023,13-03-2023,162,159,70,46,40,40
City 3,16-03-2023,13-03-2023,26,23,16,14,12,11
City 3,16-03-2023,13-03-2023,466,453,112,74,60,55
City 3,16-03-2023,13-03-2023,137,141,65,43,38,36
City 3,17-03-2023,13-03-2023,33,30,10,10,6,5
City 3,17-03-2023,13-03-2023,306,293,90,61,57,56
City 3,17-03-2023,13-03-2023,170,170,60,36,30,37
City 3,18-03-2023,13-03-2023,18,19,3,2,3,6
City 3,18-03-2023,13-03-2023,265,258,80,42,41,31
City 3,18-03-2023,13-03-2023,87,77,57,28,24,16
City 3,19-03-2023,13-03-2023,53,49,10,9,6,6
City 3,19-03-2023,13-03-2023,384,350,103,79,73,72
City 3,19-03-2023,13-03-2023,153,147,86,54,52,45
City 3,20-03-2023,20-03-2023,48,43,14,13,12,8
City 3,20-03-2023,20-03-2023,281,269,120,83,74,60
City 3,20-03-2023,20-03-2023,182,165,62,46,43,41
City 3,21-03-2023,20-03-2023,30,29,17,16,13,12
City 3,21-03-2023,20-03-2023,275,268,94,66,59,70
City 3,21-03-2023,20-03-2023,122,116,69,48,43,37
City 3,22-03-2023,20-03-2023,38,37,11,9,9,9
City 3,22-03-2023,20-03-2023,292,288,106,70,68,58
City 3,22-03-2023,20-03-2023,130,117,69,39,36,34
City 3,23-03-2023,20-03-2023,59,57,21,19,16,10
City 3,23-03-2023,20-03-2023,314,314,122,85,77,68
City 3,23-03-2023,20-03-2023,183,193,72,41,40,34
City 3,24-03-2023,20-03-2023,42,39,23,20,15,12
City 3,24-03-2023,20-03-2023,275,267,107,60,59,59
City 3,24-03-2023,20-03-2023,144,146,69,38,27,26
City 3,25-03-2023,20-03-2023,41,38,16,16,17,19
City 3,25-03-2023,20-03-2023,287,254,134,84,74,63
City 3,25-03-2023,20-03-2023,176,170,89,58,52,43
City 3,26-03-2023,20-03-2023,37,36,10,7,7,10
City 3,26-03-2023,20-03-2023,441,417,134,95,85,90
City 3,26-03-2023,20-03-2023,146,130,74,54,48,55
City 3,27-03-2023,27-03-2023,38,37,22,21,18,12
City 3,27-03-2023,27-03-2023,318,303,110,67,49,44
City 3,27-03-2023,27-03-2023,139,122,61,33,28,32
City 3,28-03-2023,27-03-2023,42,38,17,15,13,8
City 3,28-03-2023,27-03-2023,414,387,118,72,60,54
City 3,28-03-2023,27-03-2023,215,218,89,44,37,34
City 3,29-03-2023,27-03-2023,36,32,15,13,13,9
City 3,29-03-2023,27-03-2023,303,309,123,68,72,54
City 3,29-03-2023,27-03-2023,229,224,86,49,43,36
City 3,30-03-2023,27-03-2023,22,20,15,13,14,7
City 3,30-03-2023,27-03-2023,281,254,115,67,58,48
City 3,30-03-2023,27-03-2023,142,136,70,41,39,27
City 3,31-03-2023,27-03-2023,36,36,21,16,15,13
City 3,31-03-2023,27-03-2023,375,364,138,88,73,61
City 3,31-03-2023,27-03-2023,305,280,105,70,58,41
City 3,1/4/23,27-03-2023,54,53,16,14,11,16
City 3,1/4/23,27-03-2023,342,315,154,104,99,79
City 3,1/4/23,27-03-2023,224,196,99,71,60,53
City 3,2/4/23,27-03-2023,37,36,25,25,21,18
City 3,2/4/23,27-03-2023,364,328,151,107,94,90
City 3,2/4/23,27-03-2023,187,167,140,99,85,82
City 3,3/4/23,3/4/23,35,34,23,22,21,21
City 3,3/4/23,3/4/23,320,307,131,90,84,63
City 3,3/4/23,3/4/23,180,159,111,74,63,49
City 3,4/4/23,3/4/23,41,41,23,19,19,13
City 3,4/4/23,3/4/23,328,308,128,83,76,85
City 3,4/4/23,3/4/23,188,173,103,66,62,68
City 3,5/4/23,3/4/23,30,28,21,19,17,8
City 3,5/4/23,3/4/23,287,263,97,59,54,63
City 3,5/4/23,3/4/23,142,133,96,58,51,52
City 3,6/4/23,3/4/23,24,21,16,14,12,17
City 3,6/4/23,3/4/23,338,337,107,63,58,57
City 3,6/4/23,3/4/23,124,123,54,34,35,40
City 3,7/4/23,3/4/23,51,48,15,15,12,13
City 3,7/4/23,3/4/23,405,394,132,78,73,57
City 3,7/4/23,3/4/23,154,147,80,56,49,45
City 3,8/4/23,3/4/23,59,56,16,15,14,17
City 3,8/4/23,3/4/23,329,331,118,76,66,59
City 3,8/4/23,3/4/23,166,182,93,54,50,40
City 3,9/4/23,3/4/23,189,185,22,17,17,15
City 3,9/4/23,3/4/23,483,471,135,81,79,89
City 3,9/4/23,3/4/23,223,219,115,70,63,64
City 3,10/4/23,10/4/23,53,55,16,15,10,10
City 3,10/4/23,10/4/23,330,332,134,75,61,57
City 3,10/4/23,10/4/23,115,124,85,46,38,36
City 3,11/4/23,10/4/23,55,53,17,15,14,15
City 3,11/4/23,10/4/23,316,293,106,69,64,46
City 3,11/4/23,10/4/23,153,147,88,50,48,43
City 3,12/4/23,10/4/23,60,58,9,8,10,8
City 3,12/4/23,10/4/23,365,343,113,62,62,54
City 3,12/4/23,10/4/23,180,161,95,49,39,37
City 3,13-04-2023,10/4/23,44,39,13,13,10,12
City 3,13-04-2023,10/4/23,342,341,101,61,53,49
City 3,13-04-2023,10/4/23,169,162,75,43,38,37
City 3,14-04-2023,10/4/23,34,34,9,7,8,7
City 3,14-04-2023,10/4/23,266,239,101,62,64,60
City 3,14-04-2023,10/4/23,174,167,67,39,33,34
City 3,15-04-2023,10/4/23,51,47,13,12,12,7
City 3,15-04-2023,10/4/23,539,514,114,67,67,61
City 3,15-04-2023,10/4/23,147,150,90,53,50,45
City 3,16-04-2023,10/4/23,152,151,9,7,8,11
City 3,16-04-2023,10/4/23,861,832,133,82,77,77
City 3,16-04-2023,10/4/23,157,147,72,51,46,51
City 3,17-04-2023,17-04-2023,10,11,10,8,8,8
City 3,17-04-2023,17-04-2023,278,269,107,69,65,51
City 3,17-04-2023,17-04-2023,163,153,78,43,39,38
City 3,18-04-2023,17-04-2023,38,37,16,15,14,12
City 3,18-04-2023,17-04-2023,308,301,107,54,47,51
City 3,18-04-2023,17-04-2023,121,109,62,41,36,37
City 3,19-04-2023,17-04-2023,49,50,8,8,5,6
City 3,19-04-2023,17-04-2023,326,332,94,54,50,45
City 3,19-04-2023,17-04-2023,135,133,61,34,30,25
City 3,20-04-2023,17-04-2023,89,83,11,7,8,4
City 3,20-04-2023,17-04-2023,399,402,87,53,48,49
City 3,20-04-2023,17-04-2023,142,146,50,34,24,23
City 3,21-04-2023,17-04-2023,53,50,7,7,7,10
City 3,21-04-2023,17-04-2023,426,413,109,72,61,43
City 3,21-04-2023,17-04-2023,189,202,73,44,30,25
City 3,22-04-2023,17-04-2023,63,61,10,8,7,4
City 3,22-04-2023,17-04-2023,362,347,99,77,73,69
City 3,22-04-2023,17-04-2023,290,282,65,39,39,31
City 3,23-04-2023,17-04-2023,187,185,11,9,8,13
City 3,23-04-2023,17-04-2023,580,562,92,64,58,57
City 3,23-04-2023,17-04-2023,176,169,66,39,36,38
City 3,24-04-2023,24-04-2023,8,9,9,7,8,4
City 3,24-04-2023,24-04-2023,343,335,76,45,39,45
City 3,24-04-2023,24-04-2023,170,158,56,34,28,24
City 3,25-04-2023,24-04-2023,56,52,19,19,5,5
City 3,25-04-2023,24-04-2023,423,399,101,62,60,39
City 3,25-04-2023,24-04-2023,194,182,66,35,31,33
City 3,26-04-2023,24-04-2023,28,26,8,9,9,12
City 3,26-04-2023,24-04-2023,458,427,107,60,55,55
City 3,26-04-2023,24-04-2023,170,161,63,32,33,26
City 3,27-04-2023,24-04-2023,51,50,7,6,6,4
City 3,27-04-2023,24-04-2023,423,418,131,67,61,59
City 3,27-04-2023,24-04-2023,142,147,69,38,34,27
City 3,28-04-2023,24-04-2023,143,136,10,10,10,10
City 3,28-04-2023,24-04-2023,518,502,105,70,61,61
City 3,28-04-2023,24-04-2023,157,146,62,42,33,43
City 3,29-04-2023,24-04-2023,76,74,17,15,13,7
City 3,29-04-2023,24-04-2023,433,405,119,77,72,53
City 3,29-04-2023,24-04-2023,204,199,69,47,45,37
City 3,30-04-2023,24-04-2023,24,23,14,14,13,13
City 3,30-04-2023,24-04-2023,546,508,129,93,87,83
City 3,30-04-2023,24-04-2023,216,197,102,73,64,53
City 3,1/5/23,1/5/23,12,11,7,7,8,8
City 3,1/5/23,1/5/23,266,257,111,67,58,44
City 3,1/5/23,1/5/23,206,189,109,72,51,56
City 3,2/5/23,1/5/23,23,23,10,9,9,10
City 3,2/5/23,1/5/23,237,229,124,85,81,72
City 3,2/5/23,1/5/23,133,127,79,51,47,41
City 3,3/5/23,1/5/23,24,25,8,5,5,6
City 3,3/5/23,1/5/23,264,285,103,58,55,48
City 3,3/5/23,1/5/23,132,135,74,39,34,26
City 3,4/5/23,1/5/23,61,60,14,13,12,10
City 3,4/5/23,1/5/23,259,243,110,84,72,69
City 3,4/5/23,1/5/23,126,127,67,46,41,47
City 3,5/5/23,1/5/23,141,136,19,17,14,11
City 3,5/5/23,1/5/23,320,308,101,66,64,61
City 3,5/5/23,1/5/23,166,158,60,43,44,42
City 3,6/5/23,1/5/23,32,30,18,17,17,13
City 3,6/5/23,1/5/23,295,250,127,85,84,67
City 3,6/5/23,1/5/23,114,108,62,40,35,29
City 3,7/5/23,1/5/23,81,78,15,13,13,18
City 3,7/5/23,1/5/23,515,488,124,90,86,88
City 3,7/5/23,1/5/23,118,101,73,47,45,48
City 3,8/5/23,8/5/23,13,10,6,7,6,5
City 3,8/5/23,8/5/23,319,310,111,70,64,61
City 3,8/5/23,8/5/23,125,128,74,40,34,28
City 3,9/5/23,8/5/23,31,32,10,11,11,8
City 3,9/5/23,8/5/23,267,269,114,81,71,60
City 3,9/5/23,8/5/23,114,115,71,44,32,27
City 3,10/5/23,8/5/23,39,37,15,10,9,10
City 3,10/5/23,8/5/23,340,328,128,85,80,68
City 3,10/5/23,8/5/23,165,164,63,39,36,38
City 3,11/5/23,8/5/23,22,21,5,6,6,4
City 3,11/5/23,8/5/23,276,304,138,87,79,60
City 3,11/5/23,8/5/23,134,137,45,24,24,25
City 3,12/5/23,8/5/23,50,48,10,8,7,1
City 3,12/5/23,8/5/23,251,253,92,53,50,58
City 3,12/5/23,8/5/23,250,249,59,35,32,29
City 3,13-05-2023,8/5/23,38,38,16,13,11,11
City 3,13-05-2023,8/5/23,334,319,111,71,66,70
City 3,13-05-2023,8/5/23,161,143,59,42,38,33
City 3,14-05-2023,8/5/23,27,26,17,17,15,11
City 3,14-05-2023,8/5/23,346,327,131,92,82,71
City 3,14-05-2023,8/5/23,195,174,55,34,30,34
City 3,15-05-2023,15-05-2023,21,19,10,10,10,13
City 3,15-05-2023,15-05-2023,237,229,99,70,62,62
City 3,15-05-2023,15-05-2023,132,118,49,30,28,25
City 3,16-05-2023,15-05-2023,29,29,13,11,4,6
City 3,16-05-2023,15-05-2023,230,225,114,75,65,50
City 3,16-05-2023,15-05-2023,153,145,56,38,33,28
City 3,17-05-2023,15-05-2023,30,27,15,13,14,7
City 3,17-05-2023,15-05-2023,338,319,118,76,69,68
City 3,17-05-2023,15-05-2023,150,142,62,29,25,26
City 3,18-05-2023,15-05-2023,18,15,13,13,10,13
City 3,18-05-2023,15-05-2023,302,286,102,71,58,46
City 3,18-05-2023,15-05-2023,191,189,47,29,26,24
City 3,19-05-2023,15-05-2023,47,45,8,6,5,6
City 3,19-05-2023,15-05-2023,358,345,111,72,68,61
City 3,19-05-2023,15-05-2023,257,258,53,34,25,25
City 3,20-05-2023,15-05-2023,66,63,10,9,8,6
City 3,20-05-2023,15-05-2023,297,284,104,77,68,71
City 3,20-05-2023,15-05-2023,179,176,46,30,28,27
City 3,21-05-2023,15-05-2023,72,69,12,13,12,11
City 3,21-05-2023,15-05-2023,527,502,130,91,89,83
City 3,21-05-2023,15-05-2023,271,253,58,50,46,43
City 3,22-05-2023,22-05-2023,19,16,9,8,9,10
City 3,22-05-2023,22-05-2023,226,227,98,71,61,53
City 3,22-05-2023,22-05-2023,137,131,53,30,22,16
City 3,23-05-2023,22-05-2023,39,39,13,11,9,7
City 3,23-05-2023,22-05-2023,343,319,107,70,61,49
City 3,23-05-2023,22-05-2023,147,144,53,32,29,32
City 3,24-05-2023,22-05-2023,26,22,14,12,9,5
City 3,24-05-2023,22-05-2023,285,257,94,62,56,56
City 3,24-05-2023,22-05-2023,135,128,34,19,17,15
City 3,25-05-2023,22-05-2023,14,12,12,8,10,12
City 3,25-05-2023,22-05-2023,242,215,98,62,58,54
City 3,25-05-2023,22-05-2023,266,258,65,44,38,28
City 3,26-05-2023,22-05-2023,10,13,11,9,8,8
City 3,26-05-2023,22-05-2023,257,254,104,62,58,47
City 3,26-05-2023,22-05-2023,170,173,58,37,30,33
City 3,27-05-2023,22-05-2023,13,12,11,11,11,8
City 3,27-05-2023,22-05-2023,216,197,138,88,79,51
City 3,27-05-2023,22-05-2023,142,142,53,31,30,26
City 3,28-05-2023,22-05-2023,25,24,20,19,16,14
City 3,28-05-2023,22-05-2023,319,311,127,85,74,87
City 3,28-05-2023,22-05-2023,325,297,72,38,38,39
City 3,29-05-2023,29-05-2023,8,8,7,5,4,5
City 3,29-05-2023,29-05-2023,231,231,117,65,59,48
City 3,29-05-2023,29-05-2023,132,123,65,39,35,37
City 3,30-05-2023,29-05-2023,19,19,18,14,10,3
City 3,30-05-2023,29-05-2023,245,244,115,75,71,44
City 3,30-05-2023,29-05-2023,141,162,57,35,31,21
City 3,31-05-2023,29-05-2023,19,16,15,13,14,13
City 3,31-05-2023,29-05-2023,264,253,110,73,67,59
City 3,31-05-2023,29-05-2023,122,95,67,41,33,37
City 3,1/6/23,29-05-2023,7,7,7,5,5,12
City 3,1/6/23,29-05-2023,225,223,137,87,79,77
City 3,1/6/23,29-05-2023,153,146,80,48,44,39
City 3,2/6/23,29-05-2023,16,16,14,12,9,8
City 3,2/6/23,29-05-2023,288,267,128,86,78,74
City 3,2/6/23,29-05-2023,155,149,78,55,50,47
City 3,3/6/23,29-05-2023,22,22,12,10,8,6
City 3,3/6/23,29-05-2023,297,293,148,89,82,70
City 3,3/6/23,29-05-2023,156,146,92,69,60,47
City 3,4/6/23,29-05-2023,17,15,15,13,13,12
City 3,4/6/23,29-05-2023,260,243,137,91,86,94
City 3,4/6/23,29-05-2023,184,178,116,73,61,59
City 3,5/6/23,5/6/23,11,11,9,6,5,10
City 3,5/6/23,5/6/23,210,215,123,75,70,57
City 3,5/6/23,5/6/23,150,139,63,43,41,34
City 3,6/6/23,5/6/23,16,14,12,10,8,7
City 3,6/6/23,5/6/23,174,167,101,65,55,52
City 3,6/6/23,5/6/23,110,108,84,58,51,32
City 3,7/6/23,5/6/23,15,12,10,9,9,7
City 3,7/6/23,5/6/23,287,258,124,73,61,54
City 3,7/6/23,5/6/23,143,111,69,50,46,50
City 3,8/6/23,5/6/23,15,12,4,5,5,7
City 3,8/6/23,5/6/23,265,253,122,69,66,68
City 3,8/6/23,5/6/23,143,148,73,55,49,47
City 3,9/6/23,5/6/23,11,10,8,6,7,2
City 3,9/6/23,5/6/23,271,260,125,73,67,65
City 3,9/6/23,5/6/23,120,121,61,41,33,33
City 3,10/6/23,5/6/23,21,20,8,8,8,7
City 3,10/6/23,5/6/23,224,212,117,71,66,63
City 3,10/6/23,5/6/23,156,149,88,57,54,47
City 3,11/6/23,5/6/23,18,17,17,13,12,10
City 3,11/6/23,5/6/23,282,283,134,89,79,69
City 3,11/6/23,5/6/23,152,154,90,67,56,64
City 3,12/6/23,12/6/23,11,10,3,3,4,5
City 3,12/6/23,12/6/23,229,226,110,65,59,46
City 3,12/6/23,12/6/23,150,146,62,43,38,25
City 3,13-06-2023,12/6/23,10,10,6,6,6,3
City 3,13-06-2023,12/6/23,235,220,102,71,57,53
City 3,13-06-2023,12/6/23,112,104,60,38,38,29
City 3,14-06-2023,12/6/23,11,10,10,10,9,12
City 3,14-06-2023,12/6/23,224,226,102,65,67,59
City 3,14-06-2023,12/6/23,130,127,55,36,32,37
City 3,15-06-2023,12/6/23,20,19,11,10,8,10
City 3,15-06-2023,12/6/23,269,268,104,61,54,59
City 3,15-06-2023,12/6/23,118,109,63,35,32,31
City 3,16-06-2023,12/6/23,13,12,11,10,8,6
City 3,16-06-2023,12/6/23,322,312,106,77,70,51
City 3,16-06-2023,12/6/23,91,95,53,33,31,24
City 3,17-06-2023,12/6/23,24,25,10,7,6,9
City 3,17-06-2023,12/6/23,280,246,115,75,60,55
City 3,17-06-2023,12/6/23,126,116,80,60,52,39
City 3,18-06-2023,12/6/23,15,15,13,12,13,9
City 3,18-06-2023,12/6/23,371,348,112,78,76,68
City 3,18-06-2023,12/6/23,201,180,84,58,52,58
City 3,19-06-2023,19-06-2023,17,17,8,8,6,4
City 3,19-06-2023,19-06-2023,231,222,72,50,46,44
City 3,19-06-2023,19-06-2023,113,109,55,44,44,35
City 3,20-06-2023,19-06-2023,18,17,17,16,17,11
City 3,20-06-2023,19-06-2023,269,259,109,78,60,58
City 3,20-06-2023,19-06-2023,102,97,54,35,32,32
City 3,21-06-2023,19-06-2023,20,19,9,8,8,10
City 3,21-06-2023,19-06-2023,267,265,96,71,71,61
City 3,21-06-2023,19-06-2023,105,101,65,32,24,23
City 3,22-06-2023,19-06-2023,13,12,11,9,7,9
City 3,22-06-2023,19-06-2023,254,246,101,64,59,50
City 3,22-06-2023,19-06-2023,105,99,72,32,31,28
City 3,23-06-2023,19-06-2023,38,37,16,15,14,11
City 3,23-06-2023,19-06-2023,330,329,112,63,50,45
City 3,23-06-2023,19-06-2023,163,159,50,30,32,28
City 3,24-06-2023,19-06-2023,17,17,8,8,7,6
City 3,24-06-2023,19-06-2023,293,282,104,76,74,69
City 3,24-06-2023,19-06-2023,83,81,45,26,25,26
City 3,25-06-2023,19-06-2023,19,17,13,12,11,9
City 3,25-06-2023,19-06-2023,251,234,104,69,64,65
City 3,25-06-2023,19-06-2023,211,206,51,33,29,13
City 3,26-06-2023,26-06-2023,9,9,8,7,7,7
City 3,26-06-2023,26-06-2023,251,231,100,69,60,44
City 3,26-06-2023,26-06-2023,129,122,67,30,30,24
City 3,27-06-2023,26-06-2023,10,8,7,6,5,2
City 3,27-06-2023,26-06-2023,262,252,123,73,64,47
City 3,27-06-2023,26-06-2023,128,136,59,31,30,38
City 3,28-06-2023,26-06-2023,11,12,6,6,5,6
City 3,28-06-2023,26-06-2023,301,285,92,65,62,56
City 3,28-06-2023,26-06-2023,133,130,57,36,34,29
City 3,29-06-2023,26-06-2023,13,10,10,8,8,6
City 3,29-06-2023,26-06-2023,206,206,108,73,66,55
City 3,29-06-2023,26-06-2023,105,103,80,50,40,30
City 3,30-06-2023,26-06-2023,22,23,22,21,15,10
City 3,30-06-2023,26-06-2023,266,257,129,83,74,68
City 3,30-06-2023,26-06-2023,87,80,64,47,43,48
City 3,1/7/23,26-06-2023,35,35,31,27,23,17
City 3,1/7/23,26-06-2023,260,251,173,107,100,91
City 3,1/7/23,26-06-2023,143,141,93,61,50,38
City 3,2/7/23,26-06-2023,24,24,22,21,21,25
City 3,2/7/23,26-06-2023,298,263,171,119,104,105
City 3,2/7/23,26-06-2023,156,129,114,81,72,66
City 3,3/7/23,3/7/23,39,35,32,32,25,17
City 3,3/7/23,3/7/23,186,166,114,68,55,52
City 3,3/7/23,3/7/23,110,94,82,40,32,18
City 3,4/7/23,3/7/23,17,15,14,13,16,11
City 3,4/7/23,3/7/23,241,252,144,100,87,58
City 3,4/7/23,3/7/23,83,86,76,56,49,39
City 3,5/7/23,3/7/23,19,15,13,12,10,16
City 3,5/7/23,3/7/23,259,257,108,65,56,58
City 3,5/7/23,3/7/23,89,91,75,48,43,28
City 3,6/7/23,3/7/23,8,7,6,5,5,4
City 3,6/7/23,3/7/23,269,270,119,71,66,42
City 3,6/7/23,3/7/23,97,88,77,48,43,42
City 3,7/7/23,3/7/23,19,19,9,10,11,8
City 3,7/7/23,3/7/23,293,284,120,86,79,71
City 3,7/7/23,3/7/23,89,82,58,46,42,47
City 3,8/7/23,3/7/23,17,15,13,12,11,7
City 3,8/7/23,3/7/23,211,184,124,65,59,24
City 3,8/7/23,3/7/23,130,118,98,58,55,25
City 3,9/7/23,3/7/23,19,18,16,13,12,10
City 3,9/7/23,3/7/23,200,185,127,79,76,53
City 3,9/7/23,3/7/23,167,157,80,49,37,29
City 3,10/7/23,10/7/23,16,17,16,14,13,12
City 3,10/7/23,10/7/23,195,187,144,90,85,71
City 3,10/7/23,10/7/23,112,102,96,54,50,31
City 3,11/7/23,10/7/23,24,24,20,16,13,10
City 3,11/7/23,10/7/23,220,225,141,90,82,89
City 3,11/7/23,10/7/23,87,90,77,48,42,50
City 3,12/7/23,10/7/23,14,14,13,14,15,12
City 3,12/7/23,10/7/23,250,248,126,87,81,71
City 3,12/7/23,10/7/23,86,87,70,39,34,50
City 3,13-07-2023,10/7/23,19,20,17,15,13,16
City 3,13-07-2023,10/7/23,204,181,127,74,59,61
City 3,13-07-2023,10/7/23,120,122,75,42,38,40
City 3,14-07-2023,10/7/23,17,17,16,14,15,11
City 3,14-07-2023,10/7/23,180,186,122,74,75,69
City 3,14-07-2023,10/7/23,70,70,56,39,35,31
City 3,15-07-2023,10/7/23,35,30,21,20,19,14
City 3,15-07-2023,10/7/23,183,173,97,71,61,69
City 3,15-07-2023,10/7/23,109,99,89,47,46,42
City 3,16-07-2023,10/7/23,20,20,19,18,19,17
City 3,16-07-2023,10/7/23,369,348,178,97,92,75
City 3,16-07-2023,10/7/23,158,146,88,70,55,55
City 3,17-07-2023,17-07-2023,26,25,23,21,20,18
City 3,17-07-2023,17-07-2023,246,231,108,68,65,59
City 3,17-07-2023,17-07-2023,77,65,57,38,30,33
City 3,18-07-2023,17-07-2023,14,13,12,8,8,12
City 3,18-07-2023,17-07-2023,232,215,122,75,69,66
City 3,18-07-2023,17-07-2023,89,76,67,45,42,32
City 3,19-07-2023,17-07-2023,19,15,13,14,12,11
City 3,19-07-2023,17-07-2023,223,211,119,80,67,64
City 3,19-07-2023,17-07-2023,109,104,62,40,35,38
City 3,20-07-2023,17-07-2023,18,15,11,11,9,8
City 3,20-07-2023,17-07-2023,202,189,96,68,69,55
City 3,20-07-2023,17-07-2023,104,100,71,33,31,29
City 3,21-07-2023,17-07-2023,16,16,12,12,10,10
City 3,21-07-2023,17-07-2023,232,235,119,68,66,55
City 3,21-07-2023,17-07-2023,77,74,61,39,34,24
City 3,22-07-2023,17-07-2023,12,12,12,11,12,10
City 3,22-07-2023,17-07-2023,285,256,138,89,81,59
City 3,22-07-2023,17-07-2023,127,125,97,68,59,46
City 3,23-07-2023,17-07-2023,21,19,16,14,12,13
City 3,23-07-2023,17-07-2023,345,336,134,80,78,99
City 3,23-07-2023,17-07-2023,132,131,98,65,61,70
City 3,24-07-2023,24-07-2023,33,27,24,21,17,11
City 3,24-07-2023,24-07-2023,234,233,139,91,75,54
